"","Year","Country","Energy type","Generation (TWh)"
"9115",2017,"Slovenia","Hard Coal",0.401668
"9116",2017,"Slovenia","Lignite",4.422459
"9117",2017,"Slovenia","Gas",0.477066999999999
"9118",2017,"Slovenia","Other fossil",0.019337
"9119",2017,"Slovenia","Nuclear",6.285272
"9120",2017,"Slovenia","Renewables",4.442869
"9121",2017,"Slovenia","Hydro",3.868344
"9122",2017,"Slovenia","Wind and solar",0.289583
"9123",2017,"Slovenia","Wind",0.005716
"9124",2017,"Slovenia","Solar",0.283867
"9125",2017,"Slovenia","Bioenergy",0.284942
"9126",2017,"Slovenia","Other renewables",0
"9127",2017,"Slovenia","Production",16.048672
"9128",2017,"Slovenia","Net imports",-0.51566
"9129",2017,"Slovenia","Demand",15.533012
"9130",2017,"Spain","Fossil",126.924
"9131",2017,"Spain","Coal",45.127
"9132",2017,"Spain","Hard Coal",45.127
"9133",2017,"Spain","Lignite",0
"9134",2017,"Spain","Gas",64.039
"9135",2017,"Spain","Other fossil",17.758
"9136",2017,"Spain","Nuclear",58.039
"9137",2017,"Spain","Renewables",87.924
"9138",2017,"Spain","Hydro",18.322
"9139",2017,"Spain","Wind and solar",63.524
"9140",2017,"Spain","Wind",49.127
"9141",2017,"Spain","Solar",14.397
"9142",2017,"Spain","Bioenergy",6.078
"9143",2017,"Spain","Other renewables",0
"9144",2017,"Spain","Production",272.887
"9145",2017,"Spain","Net imports",9.169
"9146",2017,"Spain","Demand",282.056
"9147",2017,"Sweden","Fossil",3.471
"9148",2017,"Sweden","Coal",0.322
"9149",2017,"Sweden","Hard Coal",0.322
"9150",2017,"Sweden","Lignite",0
"9151",2017,"Sweden","Gas",0.328
"9152",2017,"Sweden","Other fossil",2.821
"9153",2017,"Sweden","Nuclear",65.696
"9154",2017,"Sweden","Renewables",95.058
"9155",2017,"Sweden","Hydro",65.143
"9156",2017,"Sweden","Wind and solar",17.839
"9157",2017,"Sweden","Wind",17.609
"9158",2017,"Sweden","Solar",0.23
"9159",2017,"Sweden","Bioenergy",12.076
"9160",2017,"Sweden","Other renewables",0
"9161",2017,"Sweden","Production",164.225
"9162",2017,"Sweden","Net imports",-18.992
"9163",2017,"Sweden","Demand",145.233
"9164",2017,"United Kingdom","Fossil",165.856746
"9165",2017,"United Kingdom","Coal",22.530445
"9166",2017,"United Kingdom","Hard Coal",22.530445
"9167",2017,"United Kingdom","Lignite",0
"9168",2017,"United Kingdom","Gas",136.745819999999
"9169",2017,"United Kingdom","Other fossil",6.580481
"9170",2017,"United Kingdom","Nuclear",70.3364259999999
"9171",2017,"United Kingdom","Renewables",97.038314
"9172",2017,"United Kingdom","Hydro",5.90156099999999
"9173",2017,"United Kingdom","Wind and solar",61.108509
"9174",2017,"United Kingdom","Wind",49.633055
"9175",2017,"United Kingdom","Solar",11.475454
"9176",2017,"United Kingdom","Bioenergy",30.02405
"9177",2017,"United Kingdom","Other renewables",0.00419399999999999
"9178",2017,"United Kingdom","Production",333.231485999999
"9179",2017,"United Kingdom","Net imports",14.75993
"9180",2017,"United Kingdom","Demand",347.991415999999
"9181",2018,"Austria","Fossil",14.969998
"9182",2018,"Austria","Coal",1.805283
"9183",2018,"Austria","Hard Coal",1.805283
"9184",2018,"Austria","Lignite",0
"9185",2018,"Austria","Gas",9.917735
"9186",2018,"Austria","Other fossil",3.24698
"9187",2018,"Austria","Nuclear",0
"9188",2018,"Austria","Renewables",50.036015
"9189",2018,"Austria","Hydro",37.63791
"9190",2018,"Austria","Wind and solar",7.46807
"9191",2018,"Austria","Wind",6.030429
"9192",2018,"Austria","Solar",1.437641
"9193",2018,"Austria","Bioenergy",4.929796
"9194",2018,"Austria","Other renewables",0.000239
"9195",2018,"Austria","Production",65.006013
"9196",2018,"Austria","Net imports",8.946805
"9197",2018,"Austria","Demand",73.952818
"9198",2018,"Belgium","Fossil",27.8444
"9199",2018,"Belgium","Coal",0.0912999999999999
"9200",2018,"Belgium","Hard Coal",0.0912999999999999
"9201",2018,"Belgium","Lignite",0
"9202",2018,"Belgium","Gas",23.9904
"9203",2018,"Belgium","Other fossil",3.76269999999999
"9204",2018,"Belgium","Nuclear",28.597
"9205",2018,"Belgium","Renewables",17.1393
"9206",2018,"Belgium","Hydro",0.3135
"9207",2018,"Belgium","Wind and solar",11.3665
"9208",2018,"Belgium","Wind",7.4647
"9209",2018,"Belgium","Solar",3.9018
"9210",2018,"Belgium","Bioenergy",5.4593
"9211",2018,"Belgium","Other renewables",0
"9212",2018,"Belgium","Production",73.5807
"9213",2018,"Belgium","Net imports",17.3275
"9214",2018,"Belgium","Demand",90.9082
"9215",2018,"Bulgaria","Fossil",21.1141609999999
"9216",2018,"Bulgaria","Coal",18.6594729999999
"9217",2018,"Bulgaria","Hard Coal",0.413914
"9218",2018,"Bulgaria","Lignite",18.2455589999999
"9219",2018,"Bulgaria","Gas",2.016917
"9220",2018,"Bulgaria","Other fossil",0.437771
"9221",2018,"Bulgaria","Nuclear",16.125281
"9222",2018,"Bulgaria","Renewables",9.299804
"9223",2018,"Bulgaria","Hydro",5.146578
"9224",2018,"Bulgaria","Wind and solar",2.66089799999999
"9225",2018,"Bulgaria","Wind",1.31812299999999
"9226",2018,"Bulgaria","Solar",1.342775
"9227",2018,"Bulgaria","Bioenergy",1.49232799999999
"9228",2018,"Bulgaria","Other renewables",0
"9229",2018,"Bulgaria","Production",46.539246
"9230",2018,"Bulgaria","Net imports",-7.80732399999999
"9231",2018,"Bulgaria","Demand",38.731922
"9232",2018,"Croatia","Fossil",3.7664
"9233",2018,"Croatia","Coal",1.4526
"9234",2018,"Croatia","Hard Coal",1.4389
"9235",2018,"Croatia","Lignite",0.0136999999999999
"9236",2018,"Croatia","Gas",2.2453
"9237",2018,"Croatia","Other fossil",0.0685
"9238",2018,"Croatia","Nuclear",0
"9239",2018,"Croatia","Renewables",9.7813
"9240",2018,"Croatia","Hydro",7.7009
"9241",2018,"Croatia","Wind and solar",1.4103
"9242",2018,"Croatia","Wind",1.3354
"9243",2018,"Croatia","Solar",0.0749
"9244",2018,"Croatia","Bioenergy",0.668099999999999
"9245",2018,"Croatia","Other renewables",0.002
"9246",2018,"Croatia","Production",13.5477
"9247",2018,"Croatia","Net imports",5.3876
"9248",2018,"Croatia","Demand",18.9353
"9249",2018,"Cyprus","Fossil",4.583138
"9250",2018,"Cyprus","Coal",0
"9251",2018,"Cyprus","Hard Coal",0
"9252",2018,"Cyprus","Lignite",0
"9253",2018,"Cyprus","Gas",0
"9254",2018,"Cyprus","Other fossil",4.583138
"9255",2018,"Cyprus","Nuclear",0
"9256",2018,"Cyprus","Renewables",0.477429
"9257",2018,"Cyprus","Hydro",0
"9258",2018,"Cyprus","Wind and solar",0.420533
"9259",2018,"Cyprus","Wind",0.22104
"9260",2018,"Cyprus","Solar",0.199493
"9261",2018,"Cyprus","Bioenergy",0.056896
"9262",2018,"Cyprus","Other renewables",0
"9263",2018,"Cyprus","Production",5.060567
"9264",2018,"Cyprus","Net imports",0
"9265",2018,"Cyprus","Demand",5.060567
"9266",2018,"Czech Republic","Fossil",47.509748
"9267",2018,"Czech Republic","Coal",41.201476
"9268",2018,"Czech Republic","Hard Coal",3.48149799999999
"9269",2018,"Czech Republic","Lignite",37.719978
"9270",2018,"Czech Republic","Gas",3.770457
"9271",2018,"Czech Republic","Other fossil",2.537815
"9272",2018,"Czech Republic","Nuclear",29.921311
"9273",2018,"Czech Republic","Renewables",9.425319
"9274",2018,"Czech Republic","Hydro",1.62883
"9275",2018,"Czech Republic","Wind and solar",2.968211
"9276",2018,"Czech Republic","Wind",0.609329999999999
"9277",2018,"Czech Republic","Solar",2.358881
"9278",2018,"Czech Republic","Bioenergy",4.828278
"9279",2018,"Czech Republic","Other renewables",0
"9280",2018,"Czech Republic","Production",86.856378
"9281",2018,"Czech Republic","Net imports",-13.907093
"9282",2018,"Czech Republic","Demand",72.949285
"9283",2018,"Denmark","Fossil",9.610876
"9284",2018,"Denmark","Coal",6.570418
"9285",2018,"Denmark","Hard Coal",6.570418
"9286",2018,"Denmark","Lignite",0
"9287",2018,"Denmark","Gas",2.071999
"9288",2018,"Denmark","Other fossil",0.968459
"9289",2018,"Denmark","Nuclear",0
"9290",2018,"Denmark","Renewables",20.765709
"9291",2018,"Denmark","Hydro",0.014862
"9292",2018,"Denmark","Wind and solar",14.851776
"9293",2018,"Denmark","Wind",13.898803
"9294",2018,"Denmark","Solar",0.952973
"9295",2018,"Denmark","Bioenergy",5.899071
"9296",2018,"Denmark","Other renewables",0
"9297",2018,"Denmark","Production",30.376585
"9298",2018,"Denmark","Net imports",5.224342
"9299",2018,"Denmark","Demand",35.600927
"9300",2018,"Estonia","Fossil",10.371
"9301",2018,"Estonia","Coal",0
"9302",2018,"Estonia","Hard Coal",0
"9303",2018,"Estonia","Lignite",0
"9304",2018,"Estonia","Gas",0.058
"9305",2018,"Estonia","Other fossil",10.313
"9306",2018,"Estonia","Nuclear",0
"9307",2018,"Estonia","Renewables",1.988802
"9308",2018,"Estonia","Hydro",0.015
"9309",2018,"Estonia","Wind and solar",0.666802
"9310",2018,"Estonia","Wind",0.636
"9311",2018,"Estonia","Solar",0.030802
"9312",2018,"Estonia","Bioenergy",1.307
"9313",2018,"Estonia","Other renewables",0
"9314",2018,"Estonia","Production",12.359802
"9315",2018,"Estonia","Net imports",-1.897
"9316",2018,"Estonia","Demand",10.462802
"9317",2018,"EU-27","Fossil",1212.570135
"9318",2018,"EU-27","Coal",595.654605
"9319",2018,"EU-27","Hard Coal",301.893992999999
"9320",2018,"EU-27","Lignite",293.760612
"9321",2018,"EU-27","Gas",490.590926999999
"9322",2018,"EU-27","Other fossil",126.324603
"9323",2018,"EU-27","Nuclear",761.938048
"9324",2018,"EU-27","Renewables",942.60841
"9325",2018,"EU-27","Hydro",344.382804
"9326",2018,"EU-27","Wind and solar",435.565941
"9327",2018,"EU-27","Wind",320.567928
"9328",2018,"EU-27","Solar",114.998013
"9329",2018,"EU-27","Bioenergy",155.499988
"9330",2018,"EU-27","Other renewables",7.159677
"9331",2018,"EU-27","Production",2917.11659299999
"9332",2018,"EU-27","Net imports",8.88075999999999
"9333",2018,"EU-27","Demand",2925.99735299999
"9334",2018,"EU27+1","Fossil",1367.619951
"9335",2018,"EU27+1","Coal",612.486009
"9336",2018,"EU27+1","Hard Coal",318.725397
"9337",2018,"EU27+1","Lignite",293.760612
"9338",2018,"EU27+1","Gas",622.080707
"9339",2018,"EU27+1","Other fossil",133.053235
"9340",2018,"EU27+1","Nuclear",827.001897
"9341",2018,"EU27+1","Renewables",1050.738916
"9342",2018,"EU27+1","Hydro",349.872589
"9343",2018,"EU27+1","Wind and solar",505.327253
"9344",2018,"EU27+1","Wind",377.471889
"9345",2018,"EU27+1","Solar",127.855364
"9346",2018,"EU27+1","Bioenergy",188.370099
"9347",2018,"EU27+1","Other renewables",7.168975
"9348",2018,"EU27+1","Production",3245.360764
"9349",2018,"EU27+1","Net imports",27.9884109999999
"9350",2018,"EU27+1","Demand",3273.349175
"9351",2018,"Finland","Fossil",15.048906
"9352",2018,"Finland","Coal",5.791
"9353",2018,"Finland","Hard Coal",5.791
"9354",2018,"Finland","Lignite",0
"9355",2018,"Finland","Gas",4.195
"9356",2018,"Finland","Other fossil",5.062906
"9357",2018,"Finland","Nuclear",22.793
"9358",2018,"Finland","Renewables",32.140222
"9359",2018,"Finland","Hydro",13.301104
"9360",2018,"Finland","Wind and solar",5.928893
"9361",2018,"Finland","Wind",5.838668
"9362",2018,"Finland","Solar",0.090225
"9363",2018,"Finland","Bioenergy",12.9102249999999
"9364",2018,"Finland","Other renewables",0
"9365",2018,"Finland","Production",69.982128
"9366",2018,"Finland","Net imports",19.936
"9367",2018,"Finland","Demand",89.918128
"9368",2018,"France","Fossil",49.631064
"9369",2018,"France","Coal",8.412694
"9370",2018,"France","Hard Coal",8.412694
"9371",2018,"France","Lignite",0
"9372",2018,"France","Gas",30.587768
"9373",2018,"France","Other fossil",10.630602
"9374",2018,"France","Nuclear",412.941811999999
"9375",2018,"France","Renewables",113.397461
"9376",2018,"France","Hydro",65.284601
"9377",2018,"France","Wind and solar",39.167778
"9378",2018,"France","Wind",28.599041
"9379",2018,"France","Solar",10.568737
"9380",2018,"France","Bioenergy",8.335421
"9381",2018,"France","Other renewables",0.609660999999999
"9382",2018,"France","Production",575.970337
"9383",2018,"France","Net imports",-62.972456
"9384",2018,"France","Demand",512.997881
"9385",2018,"Germany","Fossil",336.5
"9386",2018,"Germany","Coal",228.2
"9387",2018,"Germany","Hard Coal",82.6
"9388",2018,"Germany","Lignite",145.6
"9389",2018,"Germany","Gas",82.5
"9390",2018,"Germany","Other fossil",25.8
"9391",2018,"Germany","Nuclear",76
"9392",2018,"Germany","Renewables",224.9
"9393",2018,"Germany","Hydro",18
"9394",2018,"Germany","Wind and solar",155.8
"9395",2018,"Germany","Wind",110
"9396",2018,"Germany","Solar",45.8
"9397",2018,"Germany","Bioenergy",50.9
"9398",2018,"Germany","Other renewables",0.2
"9399",2018,"Germany","Production",637.4
"9400",2018,"Germany","Net imports",-48.7
"9401",2018,"Germany","Demand",588.7
"9402",2018,"Greece","Fossil",37.097903
"9403",2018,"Greece","Coal",17.1851549999999
"9404",2018,"Greece","Hard Coal",0
"9405",2018,"Greece","Lignite",17.1851549999999
"9406",2018,"Greece","Gas",14.085467
"9407",2018,"Greece","Other fossil",5.827281
"9408",2018,"Greece","Nuclear",0
"9409",2018,"Greece","Renewables",16.148429
"9410",2018,"Greece","Hydro",5.743448
"9411",2018,"Greece","Wind and solar",10.090911
"9412",2018,"Greece","Wind",6.300259
"9413",2018,"Greece","Solar",3.790652
"9414",2018,"Greece","Bioenergy",0.31407
"9415",2018,"Greece","Other renewables",0
"9416",2018,"Greece","Production",53.246332
"9417",2018,"Greece","Net imports",6.278
"9418",2018,"Greece","Demand",59.524332
"9419",2018,"Hungary","Fossil",12.379
"9420",2018,"Hungary","Coal",4.669
"9421",2018,"Hungary","Hard Coal",0.157
"9422",2018,"Hungary","Lignite",4.512
"9423",2018,"Hungary","Gas",7.234
"9424",2018,"Hungary","Other fossil",0.476
"9425",2018,"Hungary","Nuclear",15.733
"9426",2018,"Hungary","Renewables",3.75299999999999
"9427",2018,"Hungary","Hydro",0.222
"9428",2018,"Hungary","Wind and solar",1.22699999999999
"9429",2018,"Hungary","Wind",0.607
"9430",2018,"Hungary","Solar",0.62
"9431",2018,"Hungary","Bioenergy",2.292
"9432",2018,"Hungary","Other renewables",0.012
"9433",2018,"Hungary","Production",31.865
"9434",2018,"Hungary","Net imports",14.3479999999999
"9435",2018,"Hungary","Demand",46.213
"9436",2018,"Ireland","Fossil",20.7016459999999
"9437",2018,"Ireland","Coal",2.151674
"9438",2018,"Ireland","Hard Coal",2.151674
"9439",2018,"Ireland","Lignite",0
"9440",2018,"Ireland","Gas",16.01749
"9441",2018,"Ireland","Other fossil",2.532482
"9442",2018,"Ireland","Nuclear",0
"9443",2018,"Ireland","Renewables",10.194571
"9444",2018,"Ireland","Hydro",0.69409
"9445",2018,"Ireland","Wind and solar",8.65642299999999
"9446",2018,"Ireland","Wind",8.63976699999999
"9447",2018,"Ireland","Solar",0.016656
"9448",2018,"Ireland","Bioenergy",0.844058
"9449",2018,"Ireland","Other renewables",0
"9450",2018,"Ireland","Production",30.8962169999999
"9451",2018,"Ireland","Net imports",-0.02773
"9452",2018,"Ireland","Demand",30.868487
"9453",2018,"Italy","Fossil",172.976236
"9454",2018,"Italy","Coal",28.469868
"9455",2018,"Italy","Hard Coal",28.469868
"9456",2018,"Italy","Lignite",0
"9457",2018,"Italy","Gas",128.555627
"9458",2018,"Italy","Other fossil",15.950741
"9459",2018,"Italy","Nuclear",0
"9460",2018,"Italy","Renewables",114.402453999999
"9461",2018,"Italy","Hydro",48.7864139999999
"9462",2018,"Italy","Wind and solar",40.370272
"9463",2018,"Italy","Wind",17.716434
"9464",2018,"Italy","Solar",22.653838
"9465",2018,"Italy","Bioenergy",19.140378
"9466",2018,"Italy","Other renewables",6.10539
"9467",2018,"Italy","Production",287.37869
"9468",2018,"Italy","Net imports",43.898789
"9469",2018,"Italy","Demand",331.277478999999
"9470",2018,"Latvia","Fossil",3.22628
"9471",2018,"Latvia","Coal",0.000343
"9472",2018,"Latvia","Hard Coal",0.000343
"9473",2018,"Latvia","Lignite",0
"9474",2018,"Latvia","Gas",3.218697
"9475",2018,"Latvia","Other fossil",0.00723999999999999
"9476",2018,"Latvia","Nuclear",0
"9477",2018,"Latvia","Renewables",3.498505
"9478",2018,"Latvia","Hydro",2.431569
"9479",2018,"Latvia","Wind and solar",0.123310999999999
"9480",2018,"Latvia","Wind",0.122038
"9481",2018,"Latvia","Solar",0.00127299999999999
"9482",2018,"Latvia","Bioenergy",0.943625
"9483",2018,"Latvia","Other renewables",0
"9484",2018,"Latvia","Production",6.724785
"9485",2018,"Latvia","Net imports",0.908881
"9486",2018,"Latvia","Demand",7.633666
"9487",2018,"Lithuania","Fossil",0.5462
"9488",2018,"Lithuania","Coal",0
"9489",2018,"Lithuania","Hard Coal",0
"9490",2018,"Lithuania","Lignite",0
"9491",2018,"Lithuania","Gas",0.3303
"9492",2018,"Lithuania","Other fossil",0.2159
"9493",2018,"Lithuania","Nuclear",0
"9494",2018,"Lithuania","Renewables",2.20459999999999
"9495",2018,"Lithuania","Hydro",0.430999999999999
"9496",2018,"Lithuania","Wind and solar",1.2306
"9497",2018,"Lithuania","Wind",1.144
"9498",2018,"Lithuania","Solar",0.0866
"9499",2018,"Lithuania","Bioenergy",0.543
"9500",2018,"Lithuania","Other renewables",0
"9501",2018,"Lithuania","Production",2.7508
"9502",2018,"Lithuania","Net imports",9.6325
"9503",2018,"Lithuania","Demand",12.3833
"9504",2018,"Luxembourg","Fossil",0.272453
"9505",2018,"Luxembourg","Coal",0
"9506",2018,"Luxembourg","Hard Coal",0
"9507",2018,"Luxembourg","Lignite",0
"9508",2018,"Luxembourg","Gas",0.195271
"9509",2018,"Luxembourg","Other fossil",0.077182
"9510",2018,"Luxembourg","Nuclear",0
"9511",2018,"Luxembourg","Renewables",0.68448
"9512",2018,"Luxembourg","Hydro",0.092778
"9513",2018,"Luxembourg","Wind and solar",0.374299999999999
"9514",2018,"Luxembourg","Wind",0.254575
"9515",2018,"Luxembourg","Solar",0.119725
"9516",2018,"Luxembourg","Bioenergy",0.217401999999999
"9517",2018,"Luxembourg","Other renewables",0
"9518",2018,"Luxembourg","Production",0.956933
"9519",2018,"Luxembourg","Net imports",6.161336
"9520",2018,"Luxembourg","Demand",7.118269
"9521",2018,"Malta","Fossil",1.76348499999999
"9522",2018,"Malta","Coal",0
"9523",2018,"Malta","Hard Coal",0
"9524",2018,"Malta","Lignite",0
"9525",2018,"Malta","Gas",1.74538099999999
"9526",2018,"Malta","Other fossil",0.018104
"9527",2018,"Malta","Nuclear",0
"9528",2018,"Malta","Renewables",0.198585999999999
"9529",2018,"Malta","Hydro",0
"9530",2018,"Malta","Wind and solar",0.189634
"9531",2018,"Malta","Wind",5.8e-05
"9532",2018,"Malta","Solar",0.189576
"9533",2018,"Malta","Bioenergy",0.008952
"9534",2018,"Malta","Other renewables",0
"9535",2018,"Malta","Production",1.962071
"9536",2018,"Malta","Net imports",0.620744
"9537",2018,"Malta","Demand",2.582815
"9538",2018,"Netherlands","Fossil",91.965751
"9539",2018,"Netherlands","Coal",27.470253
"9540",2018,"Netherlands","Hard Coal",27.470253
"9541",2018,"Netherlands","Lignite",0
"9542",2018,"Netherlands","Gas",58.358937
"9543",2018,"Netherlands","Other fossil",6.136561
"9544",2018,"Netherlands","Nuclear",3.51477
"9545",2018,"Netherlands","Renewables",18.884317
"9546",2018,"Netherlands","Hydro",0.072348
"9547",2018,"Netherlands","Wind and solar",14.256741
"9548",2018,"Netherlands","Wind",10.563647
"9549",2018,"Netherlands","Solar",3.693094
"9550",2018,"Netherlands","Bioenergy",4.555228
"9551",2018,"Netherlands","Other renewables",0
"9552",2018,"Netherlands","Production",114.364838
"9553",2018,"Netherlands","Net imports",7.969925
"9554",2018,"Netherlands","Demand",122.334763
"9555",2018,"Poland","Fossil",147.879977
"9556",2018,"Poland","Coal",130.562933999999
"9557",2018,"Poland","Hard Coal",81.2334889999999
"9558",2018,"Poland","Lignite",49.329445
"9559",2018,"Poland","Gas",12.634331
"9560",2018,"Poland","Other fossil",4.682712
"9561",2018,"Poland","Nuclear",0
"9562",2018,"Poland","Renewables",21.617185
"9563",2018,"Poland","Hydro",1.96999699999999
"9564",2018,"Poland","Wind and solar",13.09928
"9565",2018,"Poland","Wind",12.798792
"9566",2018,"Poland","Solar",0.300487999999999
"9567",2018,"Poland","Bioenergy",6.547908
"9568",2018,"Poland","Other renewables",0
"9569",2018,"Poland","Production",169.497162
"9570",2018,"Poland","Net imports",5.69450299999999
"9571",2018,"Poland","Demand",175.191665
"9572",2018,"Portugal","Fossil",28.999109
"9573",2018,"Portugal","Coal",12.006364
"9574",2018,"Portugal","Hard Coal",12.006364
"9575",2018,"Portugal","Lignite",0
"9576",2018,"Portugal","Gas",15.611618
"9577",2018,"Portugal","Other fossil",1.381127
"9578",2018,"Portugal","Nuclear",0
"9579",2018,"Portugal","Renewables",29.402062
"9580",2018,"Portugal","Hydro",12.393349
"9581",2018,"Portugal","Wind and solar",13.62248
"9582",2018,"Portugal","Wind",12.616584
"9583",2018,"Portugal","Solar",1.005896
"9584",2018,"Portugal","Bioenergy",3.155846
"9585",2018,"Portugal","Other renewables",0.230387
"9586",2018,"Portugal","Production",58.401171
"9587",2018,"Portugal","Net imports",-2.656968
"9588",2018,"Portugal","Demand",55.744203
"9589",2018,"Romania","Fossil",26.871347
"9590",2018,"Romania","Coal",15.6455
"9591",2018,"Romania","Hard Coal",0.247357
"9592",2018,"Romania","Lignite",15.398143
"9593",2018,"Romania","Gas",10.5209649999999
"9594",2018,"Romania","Other fossil",0.704881999999999
"9595",2018,"Romania","Nuclear",11.377435
"9596",2018,"Romania","Renewables",26.194582
"9597",2018,"Romania","Hydro",17.664206
"9598",2018,"Romania","Wind and solar",8.093246
"9599",2018,"Romania","Wind",6.322219
"9600",2018,"Romania","Solar",1.771027
"9601",2018,"Romania","Bioenergy",0.437129999999999
"9602",2018,"Romania","Other renewables",0
"9603",2018,"Romania","Production",64.443364
"9604",2018,"Romania","Net imports",-2.544431
"9605",2018,"Romania","Demand",61.898933
"9606",2018,"Slovakia","Fossil",5.917
"9607",2018,"Slovakia","Coal",3.011
"9608",2018,"Slovakia","Hard Coal",1.468
"9609",2018,"Slovakia","Lignite",1.543
"9610",2018,"Slovakia","Gas",1.857
"9611",2018,"Slovakia","Other fossil",1.049
"9612",2018,"Slovakia","Nuclear",14.843
"9613",2018,"Slovakia","Renewables",5.806
"9614",2018,"Slovakia","Hydro",3.59
"9615",2018,"Slovakia","Wind and solar",0.591
"9616",2018,"Slovakia","Wind",0.006
"9617",2018,"Slovakia","Solar",0.585
"9618",2018,"Slovakia","Bioenergy",1.625
"9619",2018,"Slovakia","Other renewables",0
"9620",2018,"Slovakia","Production",26.566
"9621",2018,"Slovakia","Net imports",3.682
"9622",2018,"Slovakia","Demand",30.248
"9623",2018,"Slovenia","Fossil",5.129057
"9624",2018,"Slovenia","Coal",4.62227
"9625",2018,"Slovenia","Hard Coal",0.408638
"9626",2018,"Slovenia","Lignite",4.213632
"9627",2018,"Slovenia","Gas",0.483267
"9628",2018,"Slovenia","Other fossil",0.02352
"9629",2018,"Slovenia","Nuclear",5.77643899999999
"9630",2018,"Slovenia","Renewables",5.230278
"9631",2018,"Slovenia","Hydro",4.70432
"9632",2018,"Slovenia","Wind and solar",0.260982
"9633",2018,"Slovenia","Wind",0.006021
"9634",2018,"Slovenia","Solar",0.254961
"9635",2018,"Slovenia","Bioenergy",0.264976
"9636",2018,"Slovenia","Other renewables",0
"9637",2018,"Slovenia","Production",16.1357739999999
"9638",2018,"Slovenia","Net imports",-0.502162999999997
"9639",2018,"Slovenia","Demand",15.633611
"9640",2018,"Spain","Fossil",112.238
"9641",2018,"Spain","Coal",37.341
"9642",2018,"Spain","Hard Coal",37.341
"9643",2018,"Spain","Lignite",0
"9644",2018,"Spain","Gas",58.004
"9645",2018,"Spain","Other fossil",16.893
"9646",2018,"Spain","Nuclear",55.766
"9647",2018,"Spain","Renewables",103.884999999999
"9648",2018,"Spain","Hydro",34.3339999999999
"9649",2018,"Spain","Wind and solar",63.64
"9650",2018,"Spain","Wind",50.896
"9651",2018,"Spain","Solar",12.744
"9652",2018,"Spain","Bioenergy",5.911
"9653",2018,"Spain","Other renewables",0
"9654",2018,"Spain","Production",271.889
"9655",2018,"Spain","Net imports",11.102
"9656",2018,"Spain","Demand",282.991
"9657",2018,"Sweden","Fossil",3.657
"9658",2018,"Sweden","Coal",0.335
"9659",2018,"Sweden","Hard Coal",0.335
"9660",2018,"Sweden","Lignite",0
"9661",2018,"Sweden","Gas",0.385
"9662",2018,"Sweden","Other fossil",2.937
"9663",2018,"Sweden","Nuclear",68.549
"9664",2018,"Sweden","Renewables",91.153
"9665",2018,"Sweden","Hydro",62.21
"9666",2018,"Sweden","Wind and solar",17.03
"9667",2018,"Sweden","Wind",16.623
"9668",2018,"Sweden","Solar",0.407
"9669",2018,"Sweden","Bioenergy",11.913
"9670",2018,"Sweden","Other renewables",0
"9671",2018,"Sweden","Production",163.359
"9672",2018,"Sweden","Net imports",-17.223
"9673",2018,"Sweden","Demand",146.136
"9674",2018,"United Kingdom","Fossil",155.049816
"9675",2018,"United Kingdom","Coal",16.831404
"9676",2018,"United Kingdom","Hard Coal",16.831404
"9677",2018,"United Kingdom","Lignite",0
"9678",2018,"United Kingdom","Gas",131.48978
"9679",2018,"United Kingdom","Other fossil",6.72863199999999
"9680",2018,"United Kingdom","Nuclear",65.063849
"9681",2018,"United Kingdom","Renewables",108.130505999999
"9682",2018,"United Kingdom","Hydro",5.48978499999999
"9683",2018,"United Kingdom","Wind and solar",69.7613119999999
"9684",2018,"United Kingdom","Wind",56.9039609999999
"9685",2018,"United Kingdom","Solar",12.857351
"9686",2018,"United Kingdom","Bioenergy",32.8701109999999
"9687",2018,"United Kingdom","Other renewables",0.00929799999999999
"9688",2018,"United Kingdom","Production",328.244171
"9689",2018,"United Kingdom","Net imports",19.107651
"9690",2018,"United Kingdom","Demand",347.351821999999
"9691",2019,"Austria","Fossil",16.497975725
"9692",2019,"Austria","Coal",1.63316390399999
"9693",2019,"Austria","Hard Coal",1.63316390399999
"9694",2019,"Austria","Lignite",0
"9695",2019,"Austria","Gas",11.617831821
"9696",2019,"Austria","Other fossil",3.24698
"9697",2019,"Austria","Nuclear",0
"9698",2019,"Austria","Renewables",55.127774971
"9699",2019,"Austria","Hydro",41.63827012
"9700",2019,"Austria","Wind and solar",8.952941388
"9701",2019,"Austria","Wind",7.600233659
"9702",2019,"Austria","Solar",1.352707729
"9703",2019,"Austria","Bioenergy",4.536324463
"9704",2019,"Austria","Other renewables",0.000239
"9705",2019,"Austria","Production",71.625750696
"9706",2019,"Austria","Net imports",1.769690504
"9707",2019,"Austria","Demand",73.3954412
"9708",2019,"Belgium","Fossil",29.122163113
"9709",2019,"Belgium","Coal",0.0912999999999999
"9710",2019,"Belgium","Hard Coal",0.0912999999999999
"9711",2019,"Belgium","Lignite",0
"9712",2019,"Belgium","Gas",25.158310531
"9713",2019,"Belgium","Other fossil",3.87255258199999
"9714",2019,"Belgium","Nuclear",42.41674157
"9715",2019,"Belgium","Renewables",18.764537352
"9716",2019,"Belgium","Hydro",0.306045283
"9717",2019,"Belgium","Wind and solar",13.241159291
"9718",2019,"Belgium","Wind",9.361865331
"9719",2019,"Belgium","Solar",3.87929396
